,Temporada,round,game_id,date,fixture,team_id,team_name,team_possession,opponent_possession,place,defensive_height,high_recoveries_pct,PPDA,fouls_in_attacking_half_pct,defensive_intensity,avg_time_to_defensive_action,counter_press_Success_Rate_%,transition_vulnerability_index,opposition_final_third_entries_10s,opposition_box_entries_10s,time_to_progression_seconds,first_pass_forward_pct,final_third_entries_10s_pct,box_entries_10s_pct,retained_possessions_5s_pct,long_ball_%,buildup_%,progressive_passes_%,crosses_per_final_third_entry,dribbles_per_final_third_entry,box_entries_from_crosses,box_entries_from_carries,sustained_attacks,direct_attack,shots_per_final_third_pass,shots_outside_box
171,2024,9,1806928,2024-06-19,Atletico GO 1 x 2 Criciuma,6368,Atletico GO,55.51,44.49,Casa,35.07938144329897,7.89,10.872340425531915,66.67,75,38.80769230769231,36.36363636363637,0.15,14,4.0,13.88,65.14,22.58,28.57,0.5263157894736842,9.54,40.0,20.18,0.244,0.024,5.95,10.64,30.0,40.0,0.09433962264150944,50.0
172,2024,9,1806945,2024-06-19,Botafogo RJ 1 x 1 Athletico Paranaense,1227,Botafogo RJ,60.14,39.86,Casa,32.69278350515464,7.69,6.764705882352941,75.0,64,38.68493150684932,42.10526315789473,0.221,11,2.0,12.98,69.16,36.84,0.0,0.5,8.32,75.0,24.36,0.247,0.022,4.65,19.15,42.86,14.29,0.056910569105691054,71.43
173,2024,9,1806945,2024-06-19,Botafogo RJ 1 x 1 Athletico Paranaense,1243,Athletico Paranaense,39.86,60.14,Fora,27.10650406504065,12.12,10.407407407407407,75.0,99,42.242990654205606,6.25,0.197,12,3.0,8.06,73.42,22.22,16.67,0.6363636363636364,13.7,9.09,26.97,0.224,0.017,6.52,21.05,16.67,25.0,0.14814814814814814,50.0
174,2024,9,1806940,2024-06-20,Juventude 2 x 0 Vasco da Gama,1226,Vasco da Gama,42.52,57.48,Fora,36.327659574468086,0.0,9.20754716981132,80.0,73,31.59493670886076,25.0,0.118,13,5.0,11.46,67.0,32.0,28.57,0.5625,11.94,50.0,20.19,0.254,0.0,3.28,14.81,50.0,50.0,0.06060606060606061,0.0
175,2024,9,1806940,2024-06-20,Juventude 2 x 0 Vasco da Gama,1220,Juventude,57.48,42.52,Casa,31.358252427184468,8.82,7.267857142857143,66.67,70,38.063291139240505,50.0,0.171,9,2.0,13.9,61.62,19.23,12.5,0.7352941176470589,10.66,100.0,16.09,0.36,0.08,11.43,9.68,33.33,44.44,0.1323529411764706,66.67
176,2024,9,1806942,2024-06-20,Fortaleza 1 x 0 Gremio,1244,Gremio,48.1,51.9,Fora,31.434615384615384,5.0,11.708333333333334,80.0,76,37.93975903614458,16.666666666666664,0.129,9,4.0,11.29,65.14,3.57,41.67,0.45,4.51,75.0,10.71,0.151,0.0,1.75,21.43,50.0,16.67,0.0625,50.0
177,2024,9,1806942,2024-06-20,Fortaleza 1 x 0 Gremio,2065,Fortaleza,51.9,48.1,Casa,31.566,0.0,10.333333333333334,85.71,69,41.33783783783784,26.666666666666668,0.111,11,0.0,12.93,57.89,16.67,20.0,0.6,5.02,100.0,15.95,0.324,0.028,3.45,32.5,11.11,44.44,0.08035714285714286,44.44
178,2024,9,1806943,2024-06-20,Sao Paulo 0 x 1 Cuiaba,8938,Cuiaba,39.94,60.06,Fora,29.777272727272727,12.0,15.272727272727273,0.0,64,48.015625,12.5,0.098,13,1.0,12.06,64.56,23.81,25.0,0.72,9.67,66.67,19.75,0.25,0.023,7.94,22.22,25.0,50.0,0.13793103448275862,50.0
179,2024,9,1806943,2024-06-20,Sao Paulo 0 x 1 Cuiaba,1224,Sao Paulo,60.06,39.94,Casa,35.699999999999996,8.33,9.289473684210526,0.0,55,34.088235294117645,66.66666666666666,0.19,4,5.0,12.41,52.94,5.56,0.0,0.75,6.79,100.0,13.32,0.397,0.044,9.88,10.0,50.0,40.0,0.07936507936507936,50.0
180,2024,10,1806947,2024-06-20,Vitoria 4 x 2 Atletico MG,1235,Atletico MG,57.98,42.02,Fora,41.12970297029703,10.87,6.962264150943396,50.0,83,32.589473684210525,31.818181818181817,0.158,11,7.0,10.35,57.89,19.35,13.33,0.6086956521739131,8.45,66.67,19.39,0.189,0.042,3.16,13.21,54.55,36.36,0.08943089430894309,54.55
181,2024,10,1806947,2024-06-20,Vitoria 4 x 2 Atletico MG,1238,Vitoria,42.02,57.98,Casa,29.883193277310923,17.5,11.66,40.0,84,38.92391304347826,20.0,0.168,17,6.0,7.56,67.33,10.71,33.33,0.425,11.64,40.0,15.95,0.222,0.0,7.14,10.0,12.5,25.0,0.17391304347826086,37.5
182,2024,10,1806948,2024-06-20,Cruzeiro 2 x 0 Fluminense,1232,Fluminense,66.02,33.98,Fora,31.736363636363638,9.09,7.03921568627451,0.0,65,32.73684210526316,41.17647058823529,0.163,12,4.0,17.09,70.18,16.67,33.33,0.696969696969697,6.01,100.0,12.63,0.292,0.021,4.17,19.35,40.0,40.0,0.047619047619047616,40.0
183,2024,10,1806948,2024-06-20,Cruzeiro 2 x 0 Fluminense,1230,Cruzeiro,33.98,66.02,Casa,36.74271844660194,12.2,12.754716981132075,0.0,78,48.73809523809524,5.88235294117647,0.133,7,3.0,9.54,70.33,14.81,42.86,0.5121951219512195,9.68,70.0,19.44,0.25,0.033,3.33,14.29,16.67,50.0,0.15,50.0
184,2024,10,1806949,2024-06-20,Internacional 1 x 0 Corinthians,1237,Corinthians,58.09,41.91,Fora,34.67745098039216,5.71,7.653846153846154,0.0,73,40.20238095238095,20.0,0.082,9,3.0,10.91,66.67,29.63,12.5,0.5714285714285714,10.91,66.67,18.04,0.311,0.049,4.82,16.22,25.0,50.0,0.1,50.0
185,2024,10,1806949,2024-06-20,Internacional 1 x 0 Corinthians,1219,Internacional,41.91,58.09,Casa,30.960714285714285,5.71,6.109589041095891,50.0,83,48.45652173913044,38.095238095238095,0.205,11,5.0,12.18,68.89,19.23,0.0,0.6285714285714286,6.25,100.0,11.17,0.26,0.04,4.08,13.79,25.0,50.0,0.13333333333333333,75.0
186,2024,10,1806944,2024-06-21,Palmeiras 2 x 1 Red Bull Bragantino,5438,Red Bull Bragantino,57.39,42.61,Fora,29.933333333333334,5.88,9.025,0.0,80,24.42528735632184,60.0,0.276,16,3.0,12.58,74.58,22.22,42.86,0.6470588235294118,5.29,80.0,12.88,0.211,0.018,5.17,3.7,20.0,40.0,0.11764705882352941,40.0
187,2024,10,1806944,2024-06-21,Palmeiras 2 x 1 Red Bull Bragantino,1234,Palmeiras,42.61,57.39,Casa,39.905102040816324,10.0,9.017857142857142,0.0,69,37.26315789473684,21.428571428571427,0.19,10,5.0,9.62,70.0,32.14,16.67,0.6,16.27,80.0,28.69,0.278,0.028,1.68,19.15,15.0,50.0,0.17857142857142858,40.0
188,2024,10,1806946,2024-06-21,Flamengo 2 x 1 Bahia,1239,Flamengo,39.38,60.62,Casa,35.88941176470588,10.71,20.97222222222222,66.67,68,41.69736842105263,27.27272727272727,0.038,5,5.0,12.53,73.63,27.27,16.67,0.6071428571428571,9.41,57.14,21.54,0.349,0.063,5.68,13.64,44.44,33.33,0.08035714285714286,77.78
189,2024,10,1806946,2024-06-21,Flamengo 2 x 1 Bahia,1221,Bahia,60.62,39.38,Fora,28.787058823529414,8.0,11.08108108108108,66.67,58,39.26984126984127,58.333333333333336,0.181,9,0.0,17.25,60.0,14.29,25.0,0.68,5.24,62.5,11.4,0.183,0.014,0.0,20.0,66.67,16.67,0.04081632653061224,66.67
190,2024,10,1806930,2024-06-22,Criciuma 2 x 1 Botafogo RJ,1227,Botafogo RJ,57.88,42.12,Fora,37.31666666666667,7.14,6.392857142857143,28.57,63,34.16,44.44444444444444,0.123,13,5.0,11.48,65.22,10.0,25.0,0.6785714285714286,8.1,84.62,23.23,0.292,0.022,7.95,16.67,14.29,57.14,0.06306306306306306,14.29
191,2024,10,1806930,2024-06-22,Criciuma 2 x 1 Botafogo RJ,2066,Criciuma,42.12,57.88,Casa,30.08050847457627,5.88,10.070175438596491,28.57,83,38.375,20.0,0.113,16,8.0,10.31,67.68,25.93,57.14,0.4411764705882353,9.84,40.0,24.81,0.375,0.062,8.45,8.33,18.18,36.36,0.13924050632911392,45.45
192,2024,10,1806931,2024-06-22,Cuiaba 0 x 0 Atletico GO,6368,Atletico GO,46.54,53.46,Fora,32.3688679245283,8.57,11.0,50.0,75,40.0,10.0,0.173,15,3.0,13.23,67.05,32.0,20.0,0.6285714285714286,12.65,66.67,23.47,0.215,0.0,9.68,15.62,35.71,42.86,0.14432989690721648,64.29
193,2024,10,1806931,2024-06-22,Cuiaba 0 x 0 Atletico GO,8938,Cuiaba,53.46,46.54,Casa,32.4125,7.14,14.133333333333333,100.0,61,37.582089552238806,30.0,0.198,7,2.0,10.36,66.02,22.73,16.67,0.5714285714285714,11.67,80.0,18.88,0.268,0.014,2.11,21.95,12.5,87.5,0.08247422680412371,37.5
194,2024,10,1806939,2024-06-22,Gremio 0 x 1 Internacional,1219,Internacional,44.79,55.21,Fora,30.941599999999998,7.41,9.75,25.0,84,48.96666666666667,42.857142857142854,0.129,18,8.0,7.11,72.29,18.18,80.0,0.5185185185185185,6.1,100.0,13.68,0.31,0.048,6.38,25.0,50.0,16.67,0.08955223880597014,50.0
195,2024,10,1806939,2024-06-22,Gremio 0 x 1 Internacional,1244,Gremio,55.21,44.79,Casa,40.487755102040815,10.53,8.340425531914894,25.0,78,30.61627906976744,38.46153846153847,0.129,10,10.0,10.03,68.7,25.0,28.57,0.5789473684210527,10.87,100.0,17.12,0.278,0.069,7.23,21.43,11.11,44.44,0.07758620689655173,44.44
196,2024,10,1806932,2024-06-23,Athletico Paranaense 1 x 1 Corinthians,1237,Corinthians,42.25,57.75,Fora,31.029464285714287,4.55,7.5,50.0,69,53.28048780487805,50.0,0.213,23,12.0,16.74,63.86,23.53,40.0,0.6363636363636364,8.9,71.43,17.69,0.289,0.079,2.04,6.9,33.33,11.11,0.15517241379310345,88.89
197,2024,10,1806932,2024-06-23,Athletico Paranaense 1 x 1 Corinthians,1243,Athletico Paranaense,57.75,42.25,Casa,39.34761904761905,7.69,6.769230769230769,100.0,59,43.28169014084507,37.5,0.149,5,1.0,12.06,58.65,26.32,28.57,0.5,10.81,57.14,23.37,0.362,0.072,5.98,20.45,16.67,41.67,0.11538461538461539,41.67
198,2024,10,1806933,2024-06-23,Red Bull Bragantino 2 x 1 Vitoria,1238,Vitoria,36.83,63.17,Fora,25.42043010752688,5.71,14.78048780487805,40.0,72,36.64473684210526,18.181818181818183,0.106,19,7.0,13.67,58.43,12.9,0.0,0.4,14.83,42.86,16.79,0.333,0.022,9.86,20.69,40.0,40.0,0.08064516129032258,40.0
199,2024,10,1806933,2024-06-23,Red Bull Bragantino 2 x 1 Vitoria,5438,Red Bull Bragantino,63.17,36.83,Casa,36.530851063829786,16.13,7.51063829787234,50.0,65,34.58108108108108,36.84210526315789,0.104,7,1.0,15.14,57.26,35.0,18.18,0.7741935483870968,6.11,100.0,19.74,0.282,0.0,3.77,26.0,50.0,30.0,0.07407407407407407,60.0
200,2024,11,1806934,2024-06-23,Palmeiras 3 x 1 Juventude,1220,Juventude,41.04,58.96,Fora,28.763636363636365,2.5,8.016666666666667,50.0,85,32.806451612903224,18.181818181818183,0.22,23,11.0,12.17,64.52,18.18,42.86,0.55,12.32,58.33,25.6,0.196,0.0,7.55,15.38,11.11,66.67,0.13846153846153847,55.56
201,2024,11,1806934,2024-06-23,Palmeiras 3 x 1 Juventude,1234,Palmeiras,58.96,41.04,Casa,40.589719626168225,22.22,7.6938775510204085,50.0,94,32.78,25.0,0.145,5,2.0,9.74,59.84,24.14,37.5,0.5555555555555556,14.25,71.43,24.02,0.325,0.013,7.86,12.96,26.32,31.58,0.12751677852348994,52.63
202,2024,11,1806935,2024-06-23,Vasco da Gama 4 x 1 Sao Paulo,1224,Sao Paulo,61.4,38.6,Fora,32.86571428571429,6.67,7.7,33.33,73,35.98809523809524,47.05882352941176,0.136,10,4.0,20.16,66.67,21.05,18.18,0.6333333333333333,7.91,75.0,20.76,0.435,0.048,4.72,21.74,11.11,22.22,0.07627118644067797,44.44
203,2024,11,1806935,2024-06-23,Vasco da Gama 4 x 1 Sao Paulo,1226,Vasco da Gama,38.6,61.4,Casa,30.71322314049587,3.45,8.603174603174603,33.33,75,49.390243902439025,26.666666666666668,0.144,13,5.0,8.41,61.11,32.0,0.0,0.7241379310344828,9.21,85.71,17.0,0.259,0.017,5.19,27.78,30.77,30.77,0.15294117647058825,15.38
204,2024,11,1806936,2024-06-23,Fluminense 0 x 1 Flamengo,1239,Flamengo,42.95,57.05,Fora,47.81132075471698,27.5,7.373134328358209,75.0,78,38.4367816091954,6.25,0.044,6,1.0,11.05,69.07,20.0,35.0,0.425,7.93,100.0,15.93,0.2,0.055,2.44,10.26,9.09,81.82,0.12643678160919541,45.45
205,2024,11,1806936,2024-06-23,Fluminense 0 x 1 Flamengo,1232,Fluminense,57.05,42.95,Casa,30.565420560747665,2.94,7.169491525423729,80.0,70,45.10526315789474,47.05882352941176,0.202,26,12.0,11.75,60.64,6.9,20.0,0.6176470588235294,2.93,61.54,9.63,0.163,0.0,7.14,0.0,100.0,0.0,0.019230769230769232,100.0
206,2024,11,1806937,2024-06-23,Bahia 4 x 1 Cruzeiro,1230,Cruzeiro,41.83,58.17,Fora,26.77227722772277,3.85,15.26086956521739,0.0,66,46.142857142857146,22.22222222222222,0.171,20,10.0,13.39,63.95,18.18,50.0,0.5769230769230769,9.12,62.5,10.84,0.15,0.0,0.0,28.57,16.67,16.67,0.13636363636363635,83.33
207,2024,11,1806937,2024-06-23,Bahia 4 x 1 Cruzeiro,1221,Bahia,58.17,41.83,Casa,41.801149425287356,11.76,10.333333333333334,0.0,67,36.87012987012987,55.00000000000001,0.056,4,1.0,10.28,61.61,28.57,46.15,0.9117647058823529,7.58,100.0,17.4,0.268,0.01,4.42,23.81,38.46,38.46,0.08609271523178808,53.85
208,2024,11,1806938,2024-06-23,Atletico MG 1 x 1 Fortaleza,2065,Fortaleza,37.06,62.94,Fora,28.488990825688074,6.45,9.758620689655173,40.0,72,35.278481012658226,15.384615384615385,0.095,16,2.0,9.14,71.26,30.77,60.0,0.4838709677419355,14.51,33.33,14.68,0.14,0.093,5.13,19.05,14.29,57.14,0.16666666666666666,57.14
209,2024,11,1806938,2024-06-23,Atletico MG 1 x 1 Fortaleza,1235,Atletico MG,62.94,37.06,Casa,42.63260869565217,4.55,4.983050847457627,66.67,55,29.271428571428572,29.411764705882355,0.165,8,1.0,13.56,58.77,14.29,0.0,0.5454545454545454,6.21,90.91,14.53,0.342,0.053,5.26,15.56,45.45,36.36,0.102803738317757,63.64
210,2024,11,1806959,2024-06-26,Cruzeiro 2 x 0 Athletico Paranaense,1230,Cruzeiro,47.38,52.62,Casa,29.483050847457626,9.09,11.604651162790697,100.0,79,40.33734939759036,33.33333333333333,0.216,17,1.0,9.94,67.59,16.67,33.33,0.6060606060606061,6.16,85.71,18.92,0.3,0.017,0.96,12.0,31.58,52.63,0.16101694915254236,47.37
211,2024,11,1806959,2024-06-26,Cruzeiro 2 x 0 Athletico Paranaense,1243,Athletico Paranaense,52.62,47.38,Fora,36.48811881188119,9.38,10.911111111111111,100.0,73,32.05194805194805,31.25,0.126,11,8.0,12.1,53.92,20.0,16.67,0.625,11.55,61.54,20.75,0.471,0.02,10.64,23.68,28.57,71.43,0.09090909090909091,42.86
212,2024,11,1807054,2024-06-26,Botafogo RJ 2 x 1 Red Bull Bragantino,1227,Botafogo RJ,48.46,51.54,Casa,34.171,8.7,9.173076923076923,0.0,68,37.13513513513514,33.33333333333333,0.105,9,3.0,12.68,48.96,15.79,0.0,0.8260869565217391,13.18,0.0,20.1,0.257,0.0,4.0,11.43,11.11,55.56,0.11392405063291139,66.67
213,2024,11,1807054,2024-06-26,Botafogo RJ 2 x 1 Red Bull Bragantino,5438,Red Bull Bragantino,51.54,48.46,Fora,30.696875000000002,8.33,10.409090909090908,0.0,65,53.02857142857143,37.5,0.136,14,8.0,12.31,72.12,15.0,25.0,0.7916666666666666,10.54,88.89,18.63,0.237,0.017,5.36,10.0,44.44,44.44,0.09782608695652174,44.44
214,2024,11,1806892,2024-06-27,Juventude 2 x 1 Flamengo,1220,Juventude,57.01,42.99,Casa,33.590384615384615,3.12,10.934782608695652,50.0,78,42.63095238095238,36.36363636363637,0.137,7,1.0,14.97,66.34,16.67,37.5,0.78125,6.58,100.0,11.9,0.387,0.032,10.64,15.38,50.0,33.33,0.1348314606741573,33.33
215,2024,11,1806892,2024-06-27,Juventude 2 x 1 Flamengo,1239,Flamengo,42.99,57.01,Fora,35.23684210526316,6.45,14.605263157894736,50.0,54,37.70967741935484,50.0,0.088,17,10.0,12.22,65.31,22.73,11.11,0.6774193548387096,8.21,71.43,12.29,0.346,0.0,7.94,6.67,0.0,85.71,0.07291666666666667,14.29
216,2024,11,1806893,2024-06-27,Atletico GO 1 x 1 Gremio,6368,Atletico GO,51.72,48.28,Casa,31.377981651376146,0.0,7.824561403508772,57.14,77,37.493975903614455,27.77777777777778,0.194,15,5.0,9.86,67.92,29.63,33.33,0.5757575757575758,10.43,50.0,24.34,0.284,0.0,5.13,31.91,33.33,41.67,0.10526315789473684,41.67
217,2024,11,1806893,2024-06-27,Atletico GO 1 x 1 Gremio,1244,Gremio,48.28,51.72,Fora,32.19444444444444,15.62,9.8,57.14,75,35.752941176470586,41.66666666666667,0.2,11,4.0,10.48,66.98,19.05,18.18,0.625,8.54,71.43,15.85,0.333,0.042,4.21,25.0,25.0,37.5,0.07407407407407407,62.5
218,2024,11,1806894,2024-06-27,Fortaleza 3 x 0 Palmeiras,1234,Palmeiras,65.04,34.96,Fora,37.888888888888886,0.0,5.490196078431373,0.0,76,33.31868131868132,42.10526315789473,0.132,8,4.0,11.02,62.02,24.0,42.86,0.78125,8.47,100.0,18.35,0.25,0.062,9.0,13.33,40.0,30.0,0.08771929824561403,50.0
219,2024,11,1806894,2024-06-27,Fortaleza 3 x 0 Palmeiras,2065,Fortaleza,34.96,65.04,Casa,28.08108108108108,9.09,10.907407407407407,0.0,73,44.06172839506173,42.857142857142854,0.178,10,7.0,9.41,69.77,24.14,50.0,0.5454545454545454,18.89,62.5,15.87,0.196,0.065,5.26,29.41,14.29,57.14,0.1794871794871795,42.86
220,2024,12,1806929,2024-06-27,Internacional 1 x 2 Atletico MG,1235,Atletico MG,57.25,42.75,Fora,28.045669291338584,4.76,7.827586206896552,33.33,91,29.96153846153846,30.303030303030305,0.198,18,1.0,12.2,62.5,17.14,0.0,0.5952380952380952,10.41,80.0,12.79,0.353,0.078,7.69,22.22,10.0,60.0,0.11235955056179775,60.0
221,2024,12,1806929,2024-06-27,Internacional 1 x 2 Atletico MG,1219,Internacional,42.75,57.25,Casa,39.15925925925926,6.98,8.85,28.57,86,40.12222222222222,7.6923076923076925,0.096,12,9.0,11.05,61.7,30.77,0.0,0.5116279069767442,5.48,80.0,16.74,0.187,0.027,3.26,23.91,20.0,40.0,0.04424778761061947,40.0
222,2024,12,1807053,2024-06-27,Corinthians 1 x 1 Cuiaba,1237,Corinthians,69.66,30.34,Casa,41.78857142857143,12.12,5.849056603773585,0.0,83,33.12903225806452,42.857142857142854,0.182,3,1.0,10.02,65.22,35.29,6.25,0.6060606060606061,11.26,100.0,23.26,0.5,0.032,6.41,18.06,22.22,38.89,0.10714285714285714,44.44
223,2024,12,1807053,2024-06-27,Corinthians 1 x 1 Cuiaba,8938,Cuiaba,30.34,69.66,Fora,22.85,0.0,10.942307692307692,0.0,85,50.71111111111111,13.333333333333334,0.22,26,20.0,8.82,72.6,13.04,0.0,0.24,16.23,25.0,21.05,0.237,0.026,6.82,25.0,50.0,33.33,0.10714285714285714,83.33
224,2024,12,1807055,2024-06-27,Fluminense 0 x 1 Vitoria,1232,Fluminense,62.76,37.24,Casa,35.41603773584906,12.5,7.716981132075472,25.0,77,33.345238095238095,25.0,0.082,2,1.0,17.57,61.21,7.14,16.67,0.575,4.08,100.0,15.14,0.397,0.015,7.22,18.18,30.0,70.0,0.08264462809917356,60.0
225,2024,12,1807055,2024-06-27,Fluminense 0 x 1 Vitoria,1238,Vitoria,37.24,62.76,Fora,31.490625,0.0,12.137931034482758,25.0,97,35.879629629629626,0.0,0.112,14,7.0,9.85,64.08,9.68,20.0,0.6097560975609756,8.83,75.0,15.93,0.31,0.048,7.04,29.41,0.0,62.5,0.125,50.0
226,2024,12,1807056,2024-06-27,Bahia 2 x 1 Vasco da Gama,1226,Vasco da Gama,42.76,57.24,Fora,27.529411764705884,5.0,13.142857142857142,50.0,57,46.11764705882353,28.57142857142857,0.11,12,8.0,16.12,70.42,12.5,25.0,0.6,11.96,62.5,16.91,0.19,0.0,4.76,26.32,14.29,57.14,0.14,14.29
227,2024,12,1807056,2024-06-27,Bahia 2 x 1 Vasco da Gama,1221,Bahia,57.24,42.76,Casa,39.20131578947369,0.0,6.7894736842105265,50.0,44,45.32142857142857,57.14285714285714,0.227,7,1.0,15.05,61.46,21.05,0.0,0.6666666666666666,4.82,100.0,15.66,0.324,0.054,6.31,20.0,38.46,23.08,0.06735751295336788,46.15
228,2024,12,1807052,2024-06-28,Sao Paulo 2 x 1 Criciuma,1224,Sao Paulo,63.2,36.8,Casa,32.98979591836735,6.67,7.509803921568627,42.86,59,31.294871794871796,46.666666666666664,0.167,8,3.0,16.39,58.88,4.35,0.0,0.8,9.4,66.67,12.72,0.236,0.036,3.57,24.14,30.0,50.0,0.12658227848101267,60.0
229,2024,12,1807052,2024-06-28,Sao Paulo 2 x 1 Criciuma,2066,Criciuma,36.8,63.2,Fora,35.83975903614458,8.7,13.270833333333334,42.86,68,52.946666666666665,0.0,0.105,11,5.0,8.83,69.05,15.79,25.0,0.5217391304347826,8.52,50.0,14.07,0.259,0.017,1.82,13.79,33.33,50.0,0.08450704225352113,33.33
230,2024,12,1806953,2024-06-29,Cuiaba 1 x 1 Red Bull Bragantino,5438,Red Bull Bragantino,61.5,38.5,Fora,37.02371134020619,12.9,5.654545454545454,80.0,65,30.76,30.0,0.063,7,2.0,11.36,51.67,37.5,14.29,0.5806451612903226,12.37,66.67,24.18,0.322,0.033,3.36,18.75,55.56,22.22,0.06923076923076923,88.89
231,2024,12,1806953,2024-06-29,Cuiaba 1 x 1 Red Bull Bragantino,8938,Cuiaba,38.5,61.5,Casa,26.283962264150944,0.0,11.72,80.0,78,54.977777777777774,23.076923076923077,0.178,20,9.0,15.19,71.25,16.0,25.0,0.4827586206896552,9.77,62.5,15.79,0.19,0.024,7.89,26.32,66.67,33.33,0.06818181818181818,66.67
232,2024,12,1806957,2024-06-29,Vasco da Gama 1 x 1 Botafogo RJ,1226,Vasco da Gama,53.79,46.21,Casa,32.163716814159294,7.69,7.1525423728813555,42.86,74,41.266666666666666,35.714285714285715,0.162,10,1.0,9.73,73.26,15.0,33.33,0.6538461538461539,7.61,100.0,14.89,0.216,0.059,15.38,0.0,40.0,60.0,0.07042253521126761,0.0
233,2024,12,1806957,2024-06-29,Vasco da Gama 1 x 1 Botafogo RJ,1227,Botafogo RJ,46.21,53.79,Fora,35.85824175824176,6.9,7.507936507936508,42.86,69,54.95945945945946,18.75,0.16,5,1.0,11.03,72.94,22.73,0.0,0.6896551724137931,6.52,40.0,14.22,0.283,0.0,9.43,11.11,12.5,62.5,0.13333333333333333,75.0
234,2024,12,1806889,2024-06-30,Gremio 1 x 0 Fluminense,1244,Gremio,51.49,48.51,Casa,41.71,18.52,9.735849056603774,33.33,67,41.08,13.636363636363635,0.076,5,0.0,8.96,64.76,35.29,30.0,0.6666666666666666,9.28,100.0,18.13,0.438,0.042,5.13,12.0,8.33,41.67,0.07741935483870968,50.0
235,2024,12,1806889,2024-06-30,Gremio 1 x 0 Fluminense,1232,Fluminense,48.51,51.49,Fora,28.133333333333333,3.23,8.0,33.33,73,43.5,25.0,0.134,15,3.0,12.53,61.46,3.85,0.0,0.7741935483870968,5.48,66.67,12.36,0.122,0.061,2.5,31.82,75.0,0.0,0.057971014492753624,75.0
236,2024,12,1806890,2024-06-30,Vitoria 0 x 1 Athletico Paranaense,1238,Vitoria,58.37,41.63,Casa,31.651136363636365,8.7,8.191489361702128,100.0,67,44.25,33.33333333333333,0.2,8,4.0,13.27,60.19,29.41,0.0,0.5652173913043478,5.46,66.67,20.69,0.352,0.028,4.3,18.92,10.0,60.0,0.11363636363636363,50.0
237,2024,12,1806890,2024-06-30,Vitoria 0 x 1 Athletico Paranaense,1243,Athletico Paranaense,41.63,58.37,Fora,28.553398058252426,11.11,11.08,80.0,71,49.94805194805195,16.666666666666664,0.096,15,8.0,15.06,57.38,17.65,10.0,0.5185185185185185,7.19,50.0,15.38,0.227,0.045,3.77,14.81,66.67,16.67,0.1,16.67
238,2024,12,1806891,2024-06-30,Atletico MG 1 x 1 Atletico GO,1235,Atletico MG,67.03,32.97,Casa,27.387755102040817,8.7,6.840909090909091,0.0,63,46.178082191780824,42.857142857142854,0.214,8,2.0,13.0,57.84,21.05,25.0,0.6086956521739131,4.24,80.0,11.8,0.203,0.027,0.0,29.27,40.0,20.0,0.06711409395973154,80.0
239,2024,12,1806891,2024-06-30,Atletico MG 1 x 1 Atletico GO,6368,Atletico GO,32.97,67.03,Fora,33.99677419354838,9.38,11.38888888888889,0.0,70,56.23376623376623,18.181818181818183,0.093,11,3.0,6.21,78.95,12.5,37.5,0.5,14.93,25.0,21.74,0.238,0.0,5.56,27.59,0.0,44.44,0.1323529411764706,33.33
240,2024,13,1806954,2024-06-30,Fortaleza 2 x 1 Juventude,1220,Juventude,63.69,36.31,Fora,30.760909090909088,7.14,6.392156862745098,0.0,67,36.5679012345679,52.94117647058824,0.169,10,4.0,13.23,71.05,17.39,40.0,0.6071428571428571,6.39,50.0,10.28,0.558,0.023,9.09,13.16,18.18,45.45,0.1746031746031746,54.55
241,2024,13,1806954,2024-06-30,Fortaleza 2 x 1 Juventude,2065,Fortaleza,36.31,63.69,Casa,35.9392523364486,8.0,9.084745762711865,0.0,78,49.49411764705882,11.11111111111111,0.105,12,6.0,11.35,60.98,31.25,11.11,0.6,17.37,25.0,21.83,0.295,0.068,8.22,17.65,16.67,66.67,0.17391304347826086,41.67
242,2024,13,1806955,2024-06-30,Sao Paulo 3 x 1 Bahia,1221,Bahia,57.58,42.42,Fora,33.47341772151899,3.45,11.710526315789474,66.67,61,41.708333333333336,33.33333333333333,0.169,10,2.0,13.94,59.57,16.0,25.0,0.6896551724137931,5.4,62.5,12.54,0.176,0.015,8.82,26.47,60.0,20.0,0.04950495049504951,100.0
243,2024,13,1806955,2024-06-30,Sao Paulo 3 x 1 Bahia,1224,Sao Paulo,42.42,57.58,Casa,38.7375,8.57,14.454545454545455,66.67,65,53.05555555555556,9.090909090909092,0.066,7,2.0,13.82,74.03,30.43,25.0,0.6285714285714286,10.78,71.43,16.5,0.245,0.02,11.76,14.29,0.0,50.0,0.09836065573770492,33.33
244,2024,13,1806958,2024-06-30,Flamengo 2 x 1 Cruzeiro,1230,Cruzeiro,53.2,46.8,Fora,38.465624999999996,12.5,8.075471698113208,33.33,72,34.21052631578947,56.25,0.123,5,2.0,12.32,63.96,25.93,38.46,0.575,5.45,75.0,11.74,0.172,0.017,0.0,17.86,9.09,63.64,0.12790697674418605,90.91
245,2024,13,1806958,2024-06-30,Flamengo 2 x 1 Cruzeiro,1239,Flamengo,46.8,53.2,Casa,36.738144329896905,3.33,8.807017543859649,50.0,68,38.53658536585366,18.75,0.122,14,6.0,14.72,65.66,7.69,25.0,0.4666666666666667,17.6,62.5,17.71,0.154,0.019,3.7,0.0,16.67,33.33,0.09230769230769231,33.33
